p:x0,p:x1,p:x2,p:x3,p:x4,p:x5,p:x6,p:x7,objective,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0.18544801233367517,0.31054364615577107,0.8997823525626079,0.5555393688827576,0.23623071901077203,0.27940768244588815,0.5478036909353042,0.07115725110211325,"[-678.7972628012631, -360.14715378610845, -230.39603171330077]",1,0.08620500564575195,0.08653450012207031,1682472841.2741487,1682472841.2742324
0.3803833076304969,0.2234119382818352,0.8747329801358582,0.0537422131588179,0.02289603779556149,0.1539371065143054,0.6622138900610316,0.018910876173120043,"[-708.6636473191536, -259.43329070061793, -513.5300504925616]",0,0.08617186546325684,0.08665752410888672,1682472841.2741237,1682472841.27426
0.35679664290756113,0.3057596841910016,0.43546374980432245,0.4033748155248532,0.5087760917099484,0.15891420367883993,0.5062139670564009,0.005702599121959141,"[-311.8900025277991, -162.48678633569028, -220.7071839953494]",2,0.08621048927307129,0.08658123016357422,1682472841.2741635,1682472841.2742562
0.5367756372374008,0.23388137897080505,0.2124502934784596,0.06015925895732034,0.4584875117682798,0.8906569472804436,0.6008508707953645,0.15610921141448966,"[-410.9119820287195, -158.14033104040595, -494.34321406448726]",3,0.08619284629821777,0.08652687072753906,1682472841.2741356,1682472841.274222
0.0015765848125961495,0.9027372936361633,0.13633809534495892,0.5413122529381451,0.7691658248645199,0.988050306818143,0.804556950077994,0.3078486032135765,"[-89.48144798581114, -581.1245115185609, -1.4561151648920223]",11,0.1448686122894287,0.14511847496032715,1682472841.3328044,1682472841.3328657
0.887975646661083,0.48188631049793573,0.4076659894149672,0.4425587718495855,0.870474311936143,0.5895472627542895,0.7655257421483699,0.10450127343252703,"[-69.85853670886549, -65.99214511745294, -540.4743317980034]",10,0.1433861255645752,0.1436481475830078,1682472841.3313208,1682472841.3313837
0.206407810113536,0.5379005549403988,0.3488345326706353,0.3524862023180621,0.15752484368333144,0.10078068376305828,0.07510512314634889,0.2921479283819501,"[-474.6859692191424, -534.8594042413362, -240.34191854525704]",4,0.09581542015075684,0.0966782569885254,1682472841.2837613,1682472841.2843587
0.2780908326257449,0.3321371096478641,0.7975524264744969,0.5851907879862949,0.0804762009054142,0.8455266452450189,0.6521592436884581,0.22185227402100444,"[-497.556055019392, -286.01891216934155, -267.960727844414]",5,0.09589505195617676,0.09667849540710448,1682472841.2838368,1682472841.2843597
0.2809807641650644,0.5329223663838245,0.5553560801609799,0.14801832827691155,0.9965008800366696,0.027211768727836268,0.6911237569867622,0.089039044101496,"[-380.860738730923, -422.43997121362, -268.7185030533459]",6,0.09578490257263184,0.09668183326721191,1682472841.283728,1682472841.284349
0.37155874219149615,0.8578845033936113,0.09394533160034704,0.05773421126329072,0.04049071222706569,0.9184366211155366,0.09323692990586686,0.091687726184991,"[-105.16743652028454, -463.2556625356071, -313.712715691238]",7,0.0958108901977539,0.09668326377868652,1682472841.2837534,1682472841.284364
