,x1,x2,x3,x4,x5,x6,x7,x8,f1,f2,f3
0,0.2900231471353607,0.18393350499652236,0.3757773929754305,0.05140038872361427,0.22095458414215216,0.5557387556326042,0.23286949060202383,0.4005166828162634,645.207753844293,191.78106762877175,329.7820611148766
1,0.40329309342086245,0.4335562146571307,0.652098307707811,0.4582658554944114,0.5280650148977722,0.18300897982782013,0.7682563777654554,0.651828463071661,576.3518798917535,467.0547442943282,544.8610093441416
2,0.6380925461307254,0.5775089120477743,0.7694203760997014,0.7007086958205467,0.8255142809746123,0.03534225316701752,0.7062020435198761,0.632939408952189,200.30366587096066,256.15393902832915,509.0105581793253
3,0.45905782140499646,0.11129285060246828,0.12317340584840994,0.808584052565712,0.8882437106403147,0.34755520501835724,0.5862013213203839,0.9674017631666112,424.23986954579254,74.92981722874158,378.67505219186364
4,0.8811004192210411,0.3250984648771718,0.06684673096780881,0.4119484467923925,0.6389778416303378,0.9350153151814472,0.2098046800048595,0.3935906102611551,95.42193977058784,53.458243143610744,578.803347634659
5,0.4854126903262002,0.9060638447177801,0.18229924925800764,0.4552503538767505,0.3281099654800135,0.7484497893969818,0.485356673008479,0.5016159505277819,66.94114108295211,450.3731297968097,434.91860189166385
6,0.7481706799095968,0.7286327531431651,0.31209503485609463,0.8371896629706101,0.6070028516833186,0.24685794222522536,0.3460915648252676,0.26080799431847845,129.1766520388808,284.46407163225143,748.1613056276843
7,0.6659315680606371,0.9509473576299486,0.42920855885282766,0.05546545940791861,0.7005190635353371,0.26077262488111635,0.9292996492970411,0.49275630785840663,26.40191614037866,341.97354217879354,592.4971556363516
8,0.27014608072810875,0.6255649165519523,0.6064242864966372,0.6870150738093425,0.07637074005894348,0.829110725128418,0.998331428357088,0.113940080897153,185.62221521692987,278.33763636718624,151.1500719329087
9,0.8900266127557734,0.8752831388583993,0.7089773866612843,0.05335655021668816,0.5773954167335239,0.4123603056688573,0.1208583109037262,0.6201489000548607,17.18818373247067,86.6121377877918,506.0677787808711
10,0.7108463046698763,0.9372573366591136,0.3436105026214341,0.4928648935471541,0.6907968003553213,0.5651215338821837,0.2813251009208426,0.22155311332294686,23.148536416114283,234.11615048304216,481.84115610708244
11,0.8398853766407703,0.5645387000862975,0.22505013789689773,0.3295097593746037,0.734995002115771,0.854501971424085,0.9035915773849286,0.6221588979169806,112.4679668248967,137.94104437282954,692.6674061371282
12,0.7245174340523355,0.8211876740013166,0.08715508830266001,0.5169742480888081,0.09492403271114497,0.4719438877106685,0.8704746328589897,0.8255675794102696,57.79024628672179,200.3094173847133,451.32620920769506
13,0.976830133540458,0.4032601391320995,0.7851159421318774,0.3157870503324401,0.32413603930507456,0.30927513563816095,0.7349892911324986,0.3235091959851551,13.909245224865543,10.214894483376389,473.9529922000133
14,0.30935521463783006,0.5725114356725122,0.5655015119364362,0.05096503983631701,0.9329405060636683,0.2593471190740862,0.6303875941610189,0.9130651204080412,504.50383105333765,634.8400095884782,428.29427956652705
15,0.4455456177178365,0.40130465210392224,0.13059141756556403,0.8525786937604709,0.6680648598794224,0.8253969904815138,0.05010187967269809,0.6404128548335771,632.0742996735792,461.2109121271747,658.8661238322686
16,0.8248458143187366,0.9086770059370249,0.33406292746821775,0.9115585281139459,0.11208471938005318,0.7944373211874556,0.7354066548936588,0.047047477293039784,24.943343001055958,172.68765987639537,618.0856378462
17,0.0800135482710752,0.517402671956159,0.9834731789755394,0.6058594422683918,0.6046982225860147,0.0330202512104672,0.24839687952708542,0.619311222058432,360.9717170110042,381.26663964990274,66.33906771048298
18,0.57062936305632,0.11798782031900838,0.5060219370195386,0.7370464938800738,0.9909105289400446,0.5245001256487629,0.2464519498314094,0.9746222280156012,397.79232586499387,74.58066055926987,506.2021005801535
19,0.4678891160727045,0.75804629664136,0.08655712444320549,0.5714062041762433,0.8538451195006221,0.930666992373054,0.7320631239998951,0.5841742020062876,201.4941894177994,504.3883012986187,490.94255131429816
20,0.20208400466154464,0.06826583998280646,0.3107319828292441,0.293790474906625,0.3084115631133793,0.37300369836661773,0.39930800177491427,0.4677108134516331,297.6392661088546,32.039270590076576,98.35212666728268
21,0.4391604771491076,0.4670092676803722,0.3176024081920783,0.8759158320359542,0.014957252809673444,0.26995803845142763,0.21313290181451072,0.9020250573444409,244.19898066319757,220.11582600422176,271.24570248600463
22,0.988658851449856,0.3999048841939751,0.0863692949366403,0.3246760894280696,0.20641737830510282,0.9465296816107013,0.7630937484671161,0.6913413601552769,8.372439907414725,6.081022649327018,580.7970431075357
23,0.3704485804571862,0.27723456902383325,0.30335356126403923,0.7969587060891836,0.8228355292477159,0.09761668889439952,0.4662023618625612,0.544897867583806,363.28626737183504,169.02593396422412,263.603724667934
24,0.3027663810634243,0.9037968242898949,0.17862407520393406,0.4567533018121475,0.5482396841355153,0.5416728775105694,0.19691120697042336,0.9145159581628467,98.17114821451794,644.69012481683,335.85006141779303
25,0.8585592991908,0.7104130612169312,0.17191524774798486,0.7814713959093897,0.16780738486229385,0.24842593296015278,0.10560047924706413,0.35528261995925187,75.34566878105375,154.05256518375683,759.1328367181806
26,0.18619580510318742,0.049742646374891376,0.5512201712012389,0.12859204884612485,0.910716808649614,0.3076704668885713,0.5142891926370229,0.26228200291178083,578.4361640240146,45.288639625027926,174.70648758813104
27,0.993740779156623,0.44882866533769084,0.32238791813211576,0.465067959552326,0.076915017443196,0.6643677152052051,0.1554915896814442,0.025400359653065707,6.349201971008551,5.402558837567939,847.8875920291823
28,0.09954363562354257,0.5845783533969442,0.8299987083758945,0.5239147385316106,0.7879759736403038,0.26839434836414444,0.3115683198432822,0.6431213148891143,383.20765543508963,501.4333655517054,99.49225645651788
29,0.08707535170978886,0.1676554621639705,0.6336217654345614,0.9480841903217126,0.16285042796671093,0.6214799669004132,0.6777598427203915,0.8943096495052903,709.2687915657182,191.22921989178195,101.10756599234453
30,0.49113995257406967,0.9514944874169853,0.8377694514452,0.3286157359085226,0.5262915372072401,0.3849578567996291,0.6901292597618321,0.3167768003822003,29.297336887233513,383.77407304583227,374.32380731243717
31,0.34917707894136873,0.7464046702036784,0.9630517346755891,0.9172915351673372,0.3928802718792235,0.5882272374688646,0.1346397476288057,0.07063855523893466,203.6250021934377,483.84724062342855,320.75641579964065
32,0.32167741179106046,0.8202321770813291,0.16806824798359435,0.710501916997568,0.7122156085018853,0.2282322181053906,0.19561800292880874,0.11953055548647876,105.7058683429555,364.33789564020134,209.85980932750167
33,0.6064584338910454,0.912589167459243,0.5648169366409499,0.502696133177454,0.9529389881629777,0.1289565286610271,0.17328187861471867,0.34537191331255873,66.58410288045137,481.8858370197763,684.0476463665526
34,0.806378250254537,0.5346621483385409,0.12242508822502395,0.041641733569117406,0.9756556320164125,0.9030488553169275,0.6961392656099941,0.3117049339250967,95.84823808194754,106.89812618741543,457.4255363586723
35,0.8472534567732889,0.08228281940451351,0.48899269330558165,0.7821275101991233,0.34318828053227635,0.9659492293219226,0.8274741047754673,0.7359869024880359,177.4736359978931,23.066979014446034,731.530820012116
36,0.5925473786803842,0.1403892257752156,0.6048055921209686,0.4637895654611725,0.30745867051776027,0.05689360756944079,0.11494756025356244,0.465849532487894,353.541399674053,79.25284981409663,486.6020483815348
37,0.011896207485328136,0.7142661152821452,0.09712778566209863,0.11233826027883227,0.7802851977704338,0.1766023888750239,0.0910341191183447,0.16575600527552017,189.29997521107077,393.05449396005446,8.153205368045853
38,0.6648524709299958,0.4853314666462948,0.10588088652316412,0.72271000770302,0.5522516384310131,0.3262187372051502,0.22576117087470116,0.21659594641684363,215.77881832050429,206.05745101634233,513.3946634367325
39,0.017902327963306146,0.8554250128387484,0.10380557142608174,0.06574580115749327,0.848382446151355,0.022875309343730676,0.9474430734812509,0.16382061673580345,204.590416253532,885.3501358595315,25.55968987258999
40,0.46310752904431673,0.6009057070225251,0.2695101153591057,0.7076803103933674,0.822106254630708,0.9868673701460058,0.9570878968670491,0.8677579950474549,294.7044839283991,406.8418534314055,447.2717404905582
41,0.45424504478292393,0.9196748220761656,0.22413649125862176,0.010866615254217846,0.7746786641764819,0.6370992759578935,0.23982378047847125,0.5223146458661515,66.61424150488803,525.1486555179572,458.2530652810767
42,0.5506293357101989,0.8861563657971719,0.32891554836771325,0.5056753880018684,0.6833763860465837,0.954334581035566,0.535188910567218,0.9542434527029322,90.18784307283447,498.94785842925256,594.8495141552226
43,0.36023691117240925,0.4370678251180282,0.9765756082028292,0.07366344936116966,0.18999764478225584,0.5677080682209701,0.3951938375037753,0.21700632601349576,312.9208081332943,256.4521654708517,256.9672246697944
44,0.6685554160235403,0.7084633831980781,0.5974262152926554,0.9803887751242837,0.5989543170336551,0.43117368884926616,0.4740525291520625,0.8744555066672937,100.29669538716449,203.4863604451613,395.64175147631784
45,0.05922203760770223,0.20880910160288293,0.745723153360506,0.7387436710363875,0.9360482213998208,0.9613795694128732,0.478670281751629,0.8628618373347463,965.5859577565813,328.57723750585706,95.15724046111777
46,0.5674076453032726,0.707057308585655,0.15133225461658784,0.2227322988001911,0.5790625690466371,0.20510453647886887,0.28449733039981095,0.46224699955729853,171.87469260132286,346.7734447889877,479.08213650128806
