,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,126,93.89285278320312,-1.4867480993270874,-0.8778043985366821,79,0.4375,1393.61172747612,1688748462.2907147,1688749855.4641836,93.89285278320312,99.36277770996094,0.8778043985366821,97.5340347290039,93.93146514892578,139115.984375,1.4867480993270874
1,Mish,0.9365139945772132,4,0,4,3,0,4,on,0.0005380127079591,11,37.79962539672851,-2.4016048908233643,-0.1097215712070465,0,0.3560235500335693,174.76304006576538,1688748462.209266,1688748636.614946,37.79962539672851,70.27307891845703,0.1097215712070465,10.709222793579102,33.5345458984375,17235.515625,2.4016048908233643
2,ReLU,0.1602551391280543,3,0,1,2,3,2,off,4.945026770236909e-05,118,93.0398941040039,-1.625505447387695,-0.6000846028327942,1,0.3559703826904297,1324.330056667328,1688748462.2091978,1688749786.1827958,93.0398941040039,96.66580200195312,0.6000846028327942,76.47037506103516,92.79412078857422,132221.421875,1.625505447387695
3,ReLU,0.4549040449220681,1,1,0,0,4,0,on,0.0002927648551667,5,74.30174255371094,-1.3467810153961182,-0.0800534263253212,100,446.19861459732056,478.5618064403534,1688748908.0518165,1688748940.4146488,74.30174255371094,71.28182220458984,0.0800534263253212,9.253250122070312,79.27832794189453,3230.7451171875,1.3467810153961182
4,ReLU,0.3648202437427391,4,1,0,0,2,1,on,0.0004536132864795,11,70.13298034667969,-0.9768789410591124,-0.3326724469661712,102,465.698047876358,540.5643033981323,1688748927.5512483,1688749002.4171398,70.13298034667969,73.45026397705078,0.3326724469661712,46.04194259643555,70.71041107177734,7476.7744140625,0.9768789410591124
5,ReLU,0.2670522583576925,1,0,0,0,2,1,on,0.000187058742014,74,76.90361785888672,-0.6906634569168091,-0.2932542562484741,106,552.7489428520203,980.1002469062804,1688749014.6021397,1688749441.953081,76.90361785888672,87.42389678955078,0.2932542562484741,45.01190948486328,82.35224151611328,42722.828125,0.6906634569168091
6,ReLU,0.0399455454024186,0,0,0,0,1,1,off,0.0009841068016301,48,86.32627868652344,-0.915424942970276,-0.0859152227640152,107,617.6768462657928,881.5755598545074,1688749079.5300465,1688749343.4283786,86.32627868652344,91.68500518798828,0.0859152227640152,10.23972225189209,76.18463897705078,26377.517578125,0.915424942970276
7,ReLU,0.2701658535649637,1,0,1,3,1,4,on,0.0004117590319699,9,80.3976058959961,-1.3773518800735474,-0.104815162718296,108,633.0269348621368,693.3163080215454,1688749094.880134,1688749155.1691422,80.3976058959961,79.96829223632812,0.104815162718296,12.365866661071776,78.51628875732422,6020.59619140625,1.3773518800735474
8,ReLU,0.8852907705676707,0,0,0,4,2,0,on,0.0002074304387271,8,30.174095153808597,-1.2456597089767456,-0.3276372849941253,111,703.6104936599731,767.720498085022,1688749165.4636934,1688749229.573336,30.174095153808597,72.81255340576172,0.3276372849941253,38.73391342163086,62.0120735168457,6402.2490234375,1.2456597089767456
9,Mish,0.4214723019380986,1,1,0,0,4,0,on,0.0009730402424901,1,38.29733276367188,-1.8798915147781368,-0.0871584340929985,112,717.7920866012573,728.0674271583557,1688749179.6452868,1688749189.920297,38.29733276367188,24.816728591918945,0.0871584340929985,8.98671817779541,19.80381393432617,1024.2069091796875,1.8798915147781368
10,ReLU,0.9411888044584438,0,1,0,2,4,0,on,5.032034427544885e-05,1,51.988037109375,-1.615939974784851,-0.3133266866207123,113,721.7621619701385,731.0799760818481,1688749183.6153626,1688749192.9328237,51.988037109375,50.98151016235352,0.3133266866207123,47.178836822509766,25.42772483825684,928.4942626953124,1.615939974784851
11,ReLU,0.70447676984949,1,0,0,0,2,1,on,0.000404925842494,62,35.01077651977539,-0.8202354311943054,-0.3084146976470947,114,728.2760002613068,1066.8828077316284,1688749190.1291957,1688749528.7356677,35.01077651977539,84.62633514404297,0.3084146976470947,43.46404266357422,55.43572235107422,33848.3828125,0.8202354311943054
12,Mish,0.0093851729635444,0,0,0,4,0,0,off,0.0002998338927473,6,73.75303649902344,-2.046607732772827,-0.0985078066587448,118,767.92946600914,824.8430426120758,1688749229.7826655,1688749286.6958497,73.75303649902344,78.2949447631836,0.0985078066587448,11.27794361114502,67.40277099609375,5683.3173828125,2.046607732772827
13,Mish,0.7109434261886047,1,2,2,0,3,0,on,0.0005430523501294,48,40.579498291015625,-2.570508480072021,-0.5623536705970764,12,0.3715026378631592,617.458577632904,1688748462.2247243,1688749079.3112664,40.579498291015625,66.8951644897461,0.5623536705970764,74.41002655029297,71.57218170166016,61499.93359375,2.570508480072021
14,ReLU,0.0268370201288082,0,0,0,0,4,2,off,0.0008239210830333,6,88.31886291503906,-1.4872938394546509,-0.3283744752407074,121,876.124279499054,922.8506770133972,1688749337.9774766,1688749384.7035327,88.31886291503906,84.42341613769531,0.3283744752407074,45.57118988037109,77.17759704589844,4665.63330078125,1.4872938394546509
15,Hardswish,0.0363589627864787,0,0,2,0,4,2,off,0.0006353875064199,7,86.41849517822266,-1.6627691984176636,-0.5759241580963135,123,922.4286494255066,984.2317020893096,1688749384.2818496,1688749446.0845308,86.41849517822266,87.69293975830078,0.5759241580963135,78.27555084228516,84.20405578613281,6171.79248046875,1.6627691984176636
16,ReLU,0.3528037940294479,2,1,0,0,4,3,on,0.0002646154006699,7,73.14069366455078,-1.7553693056106567,-0.3501645624637604,124,923.0636785030364,981.063398361206,1688749384.9168742,1688749442.9162498,73.14069366455078,88.60318756103516,0.3501645624637604,44.89958953857422,79.74098205566406,5791.841796875,1.7553693056106567
17,ReLU,0.0133451834876431,4,1,0,0,3,0,off,0.0003756235309711,56,89.93124389648438,-1.5312803983688354,-0.1050586178898811,126,962.6502163410188,1358.550011396408,1688749424.5034163,1688749820.4028385,89.93124389648438,93.02415466308594,0.1050586178898811,12.449748039245604,87.93315887451172,39583.7578125,1.5312803983688354
18,Mish,0.8329135508444803,1,2,3,0,0,0,off,0.0004851057266143,99,51.12814712524414,-2.50355863571167,-0.4266466200351715,13,0.3714420795440674,1175.1974790096283,1688748462.224645,1688749637.0494173,51.12814712524414,66.51007843017578,0.4266466200351715,51.39827346801758,77.586181640625,117299.7578125,2.50355863571167
19,ReLU,0.2599262227083579,1,0,0,0,0,1,on,0.000402940028432,3,61.92202758789063,-0.5852348804473877,-0.0760660618543624,131,1134.0487360954285,1147.846382379532,1688749595.901936,1688749609.6992211,61.92202758789063,74.16048431396484,0.0760660618543624,9.354793548583984,61.619140625,1376.035888671875,0.5852348804473877
20,ReLU,0.4267304692744518,2,2,0,0,4,0,on,0.0009947127829235,9,50.79704666137695,-1.6679320335388184,-0.5853032469749451,132,1147.914025068283,1230.2316110134125,1688749609.7672238,1688749692.084442,50.79704666137695,68.28514099121094,0.5853032469749451,71.27110290527344,64.54057312011719,8221.3359375,1.6679320335388184
21,ReLU,0.6299372430383505,0,0,0,1,0,1,on,0.0006147399521815,3,48.84679412841797,-0.7669352293014526,-0.0301595330238342,135,1171.9465985298157,1184.2706298828125,1688749633.7997956,1688749646.123448,48.84679412841797,72.0781478881836,0.0301595330238342,9.55653953552246,52.51241302490234,1228.7987060546875,0.7669352293014526
22,ReLU,0.0351087803632694,0,4,3,1,3,0,off,0.0001594709408496,15,82.254150390625,-1.2683316469192505,-0.1381719410419464,136,1175.4303288459778,1304.1759536266327,1688749637.2835257,1688749766.028818,82.254150390625,91.5085220336914,0.1381719410419464,15.088640213012695,84.23736572265625,12862.255859375,1.2683316469192505
23,ReLU,0.4595191608265743,1,1,0,0,0,1,off,0.0004673079419305,37,16.86578369140625,-0.8026415109634399,-0.0785151720046997,137,1184.4907639026642,1330.7404856681824,1688749646.343963,1688749792.5933423,16.86578369140625,64.18962860107422,0.0785151720046997,10.123021125793455,54.043495178222656,14612.6767578125,0.8026415109634399
24,Mish,0.3094480487012246,4,0,4,0,1,1,off,0.0004753799166098,63,43.06303405761719,-2.835541009902954,-0.0886194556951522,14,0.3730125427246094,702.4913716316223,1688748462.22622,1688749164.3440866,43.06303405761719,82.5486831665039,0.0886194556951522,9.26555061340332,46.34950637817383,70002.0546875,2.835541009902954
