p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0118556515937085,3,0,4,0,3,4,off,0.0003036691202262,1,28.65128326416016,-3.0250139236450195,-0.1345570832490921,84,0.7406423091888428,12.369304180145264,1691953690.3797548,1691953702.0076976,0.1345570832490921,1169.794189453125,3.0250139236450195,15.389863014221191,28.65128326416016,25.53353881835937,29.489484786987305,False
Mish,0.4563376717985092,1,4,0,4,1,0,off,0.0001778272107547,192,74.79624938964844,-1.8111612796783447,-0.0616417378187179,160,12.564388036727903,708.0547575950623,1691953702.2034974,1691954397.693173,0.0616417378187179,139073.25,1.8111612796783447,7.960645198822021,74.79624938964844,79.7783203125,77.41051483154297,False
ReLU,0.2230679540394618,4,1,1,4,1,1,on,0.0002564214823322,181,15.19200038909912,-1.4779958724975586,-0.0600592643022537,1,0.579728364944458,494.4967482089996,1691953690.2188537,1691954184.135335,0.0600592643022537,97578.6953125,1.4779958724975586,7.77092170715332,15.19200038909912,12.89040756225586,12.649872779846191,False
Hardswish,0.0107930667097007,0,3,2,1,3,0,off,2.544335638936594e-05,157,86.227294921875,-0.7977538108825684,-0.3564594686031341,10,0.5911545753479004,344.02591252326965,1691953690.2302582,1691954033.6645172,0.3564594686031341,67486.3515625,0.7977538108825684,50.77011489868164,86.227294921875,99.7824478149414,84.6022720336914,False
ReLU,0.4425760705170439,1,2,3,1,1,4,on,8.722730618867119e-05,116,80.16630554199219,-1.330889105796814,-0.35260009765625,100,0.7873766422271729,323.9264750480652,1691953690.426479,1691954013.5651212,0.35260009765625,63463.11328125,1.330889105796814,46.93995666503906,80.16630554199219,84.69706726074219,79.20870208740234,False
Hardswish,0.8163742400873449,2,3,1,0,0,1,on,1.5560038030508447e-05,27,69.89327239990234,-0.7378004789352417,-0.3439122140407562,102,0.7914752960205078,54.49104070663452,1691953690.430576,1691953744.129671,0.3439122140407562,9586.8359375,0.7378004789352417,47.12778091430664,69.89327239990234,72.2919921875,66.65538024902344,False
Hardswish,0.0090919412480268,0,0,2,2,2,0,off,1.4509693168468651e-05,38,79.41865539550781,-1.0604593753814695,-0.7638626098632812,103,0.7929122447967529,100.37832164764404,1691953690.4320126,1691953790.0169623,0.7638626098632812,18756.068359375,1.0604593753814695,113.62378692626952,79.41865539550781,87.42765045166016,78.60982513427734,False
Hardswish,0.9492468608313266,4,3,4,3,1,4,on,0.0001596924668627,78,44.92208480834961,-2.386992931365967,-0.1328359842300415,104,0.7945537567138672,412.1252512931824,1691953690.4336548,1691954101.763847,0.1328359842300415,81102.6171875,2.386992931365967,15.29360294342041,44.92208480834961,46.93308639526367,47.78923034667969,False
Hardswish,0.0010542086940479,4,2,4,1,3,4,on,1.364024995011602e-05,19,53.74861526489258,-2.62380313873291,-0.3495367467403412,105,0.7966206073760986,107.68051886558531,1691953690.4357193,1691953797.3191638,0.3495367467403412,20214.935546875,2.62380313873291,47.32351303100586,53.74861526489258,52.58586120605469,57.64533996582031,False
ReLU,0.0322911634349063,4,1,3,4,4,2,off,1.0828978855620923e-05,45,72.38343811035156,-2.4816930294036865,-0.3455865979194641,106,0.7990145683288574,258.188688993454,1691953690.4381204,1691953947.8272874,0.3455865979194641,50315.33984375,2.4816930294036865,46.53730773925781,72.38343811035156,80.93096160888672,70.78206634521484,False
Hardswish,0.016906344593732,3,1,4,4,0,0,on,3.214522272830646e-05,174,83.48005676269531,-1.619498610496521,-0.1056579649448394,107,0.8007476329803467,595.2856681346893,1691953690.4398508,1691954284.924293,0.1056579649448394,117754.2421875,1.619498610496521,11.760380744934082,83.48005676269531,85.95724487304688,83.59713745117188,False
ReLU,0.0103374006214786,0,0,4,1,4,1,on,0.000686055784904,25,45.89481735229492,-1.4882097244262695,-0.0638516768813133,108,0.8020608425140381,73.77458763122559,1691953690.44116,1691953763.4132051,0.0638516768813133,13438.2919921875,1.4882097244262695,7.83249568939209,45.89481735229492,41.69695281982422,41.54010391235352,False
ReLU,0.0030970971993399,0,1,2,2,4,0,off,0.0004692110963535,57,76.93815612792969,-1.5080572366714478,-0.5651292204856873,109,0.8031425476074219,182.6118047237396,1691953690.4422448,1691953872.2504432,0.5651292204856873,35201.5546875,1.5080572366714478,78.56903076171875,76.93815612792969,85.55651092529297,77.27059173583984,False
Mish,0.0247564538144586,0,4,2,0,2,4,off,0.0007210867599602,9,56.23584747314453,-3.409620761871338,-0.5712969303131104,11,0.5911867618560791,64.12207961082458,1691953690.2302916,1691953753.760707,0.5712969303131104,11512.025390625,3.409620761871338,79.13827514648438,56.23584747314453,62.13081359863281,57.2919807434082,False
Mish,0.0016495115963688,4,4,3,3,2,1,on,0.0006591774727551,21,62.736846923828125,-3.640719175338745,-0.3596169054508209,110,0.8046884536743164,151.12811279296875,1691953690.443793,1691953840.7667377,0.3596169054508209,28918.26953125,3.640719175338745,51.47622680664063,62.736846923828125,59.32291793823242,62.85301208496094,False
Hardswish,0.1009164307319679,1,1,1,0,4,4,on,0.0001275314271299,121,10.290487289428713,-1.4744807481765747,-0.052012950181961,111,0.8062996864318848,320.3259346485138,1691953690.4454038,1691954009.964526,0.052012950181961,62743.93359375,1.4744807481765747,7.606006622314453,10.290487289428713,11.106623649597168,9.762965202331545,True
ReLU,0.0484084408901467,1,0,2,3,3,3,off,0.0001953342184233,190,87.71331024169922,-0.9828580021858216,-0.3989767134189605,112,0.8075499534606934,497.4107172489166,1691953690.4466505,1691954187.049352,0.3989767134189605,98177.4296875,0.9828580021858216,54.99776458740234,87.71331024169922,99.9343490600586,86.73835754394531,False
Hardswish,0.0336908237372475,4,4,2,0,2,2,on,2.035140970456583e-05,129,86.60327911376953,-2.321356296539306,-0.7898231148719788,115,0.8148167133331299,644.5817823410034,1691953690.4539204,1691954334.22042,0.7898231148719788,127593.421875,2.321356296539306,114.79003143310548,86.60327911376953,89.83878326416016,85.898681640625,False
ReLU,0.0237138122902269,4,3,0,3,1,2,on,8.749759696347062e-05,11,68.0607681274414,-1.455379843711853,-0.3694491386413574,117,0.8180043697357178,43.208176612854,1691953690.4571056,1691953732.8468225,0.3694491386413574,7331.63330078125,1.455379843711853,50.059844970703125,68.0607681274414,66.45453643798828,69.1240005493164,False
Mish,0.0237255164746071,1,2,2,3,0,1,off,3.694455851725646e-05,92,85.25663757324219,-2.490565061569214,-0.5690436959266663,119,0.8210098743438721,452.2483797073364,1691953690.4601142,1691954141.8869944,0.5690436959266663,89126.171875,2.490565061569214,83.05547332763672,85.25663757324219,98.05347442626952,84.27389526367188,False
Hardswish,0.2230412742782279,2,0,3,4,1,2,on,0.0004852635186381,173,89.30863952636719,-1.5554779767990112,-0.5752014517784119,12,0.5906357765197754,610.1118125915527,1691953690.229735,1691954299.7504427,0.5752014517784119,120701.453125,1.5554779767990112,82.2688980102539,89.30863952636719,94.84073638916016,88.98214721679688,False
Hardswish,0.008354872791759,0,2,0,2,3,2,on,0.000133754683628,180,89.66619873046875,-1.1321200132369995,-0.7848366498947144,120,0.8214311599731445,516.085266828537,1691953690.4605317,1691954205.723909,0.7848366498947144,101894.6328125,1.1321200132369995,120.44124603271484,89.66619873046875,96.02587127685548,89.10765838623047,False
Hardswish,0.0036903293493417,3,4,3,3,1,3,off,2.5301329374402343e-05,184,81.05278778076172,-1.4659874439239502,-0.1773808449506759,121,0.8233222961425781,637.0731987953186,1691953690.4624245,1691954326.7118104,0.1773808449506759,126092.4140625,1.4659874439239502,23.3926944732666,81.05278778076172,96.40752410888672,79.70494842529297,False
Hardswish,0.0100462455473464,1,3,1,3,2,0,on,0.0001116971650681,192,84.54638671875,-0.8428621292114258,-0.3690578937530517,122,0.825261116027832,416.42041397094727,1691953690.4643636,1691954106.0590448,0.3690578937530517,81962.1796875,0.8428621292114258,50.64583587646485,84.54638671875,88.79966735839844,84.47732543945312,False
Hardswish,0.0230547171578284,0,1,3,1,3,2,on,0.0001004053656026,41,80.7818603515625,-0.8722102046012878,-0.3651691079139709,123,0.8264391422271729,91.25910997390748,1691953690.4655442,1691953780.897714,0.3651691079139709,16933.376953125,0.8722102046012878,51.86931610107422,80.7818603515625,80.0467300415039,78.95913696289062,False
Hardswish,0.6019189086711523,4,1,1,4,1,1,on,2.818840594776664e-05,93,11.710227966308594,-1.5518749952316284,-0.0573678724467754,124,0.8274476528167725,242.30174469947812,1691953690.466549,1691953931.9403713,0.0573678724467754,47138.265625,1.5518749952316284,7.740106582641602,11.710227966308594,10.35238265991211,11.146045684814451,False
ReLU,0.2720531832007216,3,3,3,4,4,0,on,3.3432353089537766e-05,116,83.2103042602539,-2.025177478790283,-0.154394045472145,126,0.8315176963806152,485.5953569412232,1691953690.4706187,1691954175.23412,0.154394045472145,95796.609375,2.025177478790283,19.79632377624512,83.2103042602539,86.68966674804688,83.0698471069336,False
Mish,0.0144326286899457,1,1,4,0,1,2,on,4.124108365011209e-05,61,66.98838806152344,-1.7888163328170776,-0.3289578258991241,128,0.8340787887573242,217.4263126850128,1691953690.473182,1691953907.0649283,0.3289578258991241,42164.0078125,1.7888163328170776,44.74980926513672,66.98838806152344,67.83251953125,63.54935073852539,False
ReLU,0.0927825233343447,3,3,3,1,2,2,on,2.227106785929251e-05,130,88.30277252197266,-1.1931918859481812,-0.6396151781082153,129,0.8352408409118652,397.255410194397,1691953690.4743423,1691954086.8940487,0.6396151781082153,78128.8984375,1.1931918859481812,87.91285705566406,88.30277252197266,94.76097869873048,87.50879669189453,False
Mish,0.0076572347170984,1,4,1,3,1,3,on,7.835597751687942e-05,120,73.3687515258789,-2.339216709136963,-0.1308594793081283,13,0.5907163619995117,529.3051280975342,1691953690.2298172,1691954218.9437523,0.1308594793081283,104538.3046875,2.339216709136963,15.198075294494627,73.3687515258789,70.62991333007812,72.18585205078125,False
Mish,0.0014671815050387,2,3,0,1,1,3,off,4.586335142575531e-05,22,60.46642303466797,-2.1924362182617188,-0.3552432060241699,130,0.8363180160522461,101.81917262077332,1691953690.475418,1691953791.4577525,0.3552432060241699,19049.99609375,2.1924362182617188,49.7653923034668,60.46642303466797,58.13474655151367,58.68706512451172,False
ReLU,0.7364595381039367,3,3,3,4,0,3,off,9.28339260166734e-05,79,73.10852813720703,-1.4732993841171265,-0.1861085146665573,131,0.8384068012237549,250.1437771320343,1691953690.47751,1691953939.782406,0.1861085146665573,48706.43359375,1.4732993841171265,23.66142463684082,73.10852813720703,85.26628112792969,72.5344009399414,False
Hardswish,0.0982005319047272,0,3,1,0,1,3,on,8.19179961909642e-05,191,86.2690658569336,-0.6131612062454224,-0.1376091092824936,132,0.839836835861206,288.4970989227295,1691953690.4789412,1691953978.1357238,0.1376091092824936,56376.8046875,0.6131612062454224,15.60299015045166,86.2690658569336,91.55976104736328,86.23116302490234,False
Mish,0.039077900734118,4,0,0,4,0,3,off,0.0002717432489054,32,63.63570785522461,-2.4673514366149902,-0.1121333613991737,133,0.8409645557403564,165.94922733306885,1691953690.4800642,1691953855.5878198,0.1121333613991737,31869.2109375,2.4673514366149902,12.188925743103027,63.63570785522461,69.0303726196289,59.7271614074707,False
Mish,0.0023391311746076,0,2,0,1,3,0,off,0.0004021248692967,172,82.5108642578125,-1.8142213821411133,-0.3352780640125274,134,0.8431990146636963,643.7727656364441,1691953690.4823022,1691954333.411362,0.3352780640125274,127451.96875,1.8142213821411133,47.57210159301758,82.5108642578125,97.11090087890624,81.58605194091797,False
ReLU,0.025350511913357,4,4,0,3,1,4,on,0.0005746597909517,146,70.02839660644531,-2.1802279949188232,-0.1066338568925857,135,0.8444030284881592,648.5964200496674,1691953690.4835055,1691954338.2350254,0.1066338568925857,128397.5546875,2.1802279949188232,11.837876319885254,70.02839660644531,68.58214569091797,72.23335266113281,False
Hardswish,0.2416774030072466,2,0,4,2,2,0,on,9.848981456419322e-05,143,85.60261535644531,-1.675877571105957,-0.7652750015258789,136,0.846346378326416,532.8664014339447,1691953690.4854517,1691954222.5050204,0.7652750015258789,105250.4765625,1.675877571105957,115.00503540039062,85.60261535644531,88.83275604248047,84.76126098632812,False
ReLU,0.0362497735401505,3,4,1,1,0,1,on,0.0002126294994468,68,77.53174591064453,-1.0731350183486938,-0.1107008457183838,137,0.8477654457092285,151.65337800979614,1691953690.486866,1691953841.2920375,0.1107008457183838,29008.41796875,1.0731350183486938,11.665108680725098,77.53174591064453,78.65483093261719,78.40695190429688,False
ReLU,0.0144319132102585,3,3,1,2,0,0,off,0.0007308721975602,156,85.86502838134766,-0.8470315337181091,-0.3642213344573974,138,0.8489711284637451,334.6858296394348,1691953690.4880726,1691954024.3244443,0.3642213344573974,65615.0390625,0.8470315337181091,53.46561050415039,85.86502838134766,98.68789672851562,85.92847442626953,False
ReLU,0.0018100903896285,1,4,2,0,2,4,on,9.683023087138624e-05,161,83.0018539428711,-2.0233192443847656,-0.5811623334884644,139,0.8509364128112793,693.2173376083374,1691953690.4900358,1691954382.855907,0.5811623334884644,137321.84375,2.0233192443847656,79.53987884521484,83.0018539428711,87.93287658691406,83.69339752197266,False
Mish,0.2760293395028592,3,4,4,0,1,3,off,0.000120058776699,11,60.06196594238281,-2.7167484760284424,-0.1311717629432678,14,0.5910441875457764,62.79838061332703,1691953690.2301476,1691953752.4370165,0.1311717629432678,11245.6962890625,2.7167484760284424,15.166251182556152,60.06196594238281,62.47195816040039,56.747859954833984,False
Mish,0.1944743839900578,0,3,0,4,1,0,on,0.0001669840391671,30,58.88748550415039,-1.816955089569092,-0.1036217734217643,140,0.8529167175292969,111.79448461532591,1691953690.4920175,1691953801.4331214,0.1036217734217643,21036.1796875,1.816955089569092,11.634147644042969,58.88748550415039,57.29358673095703,54.8433723449707,False
Hardswish,0.001574716017569,1,1,2,3,0,0,on,2.256003978280218e-05,189,83.26053619384766,-0.7134507298469543,-0.3457803726196289,141,0.8543658256530762,355.09324383735657,1691953690.4934652,1691954044.731855,0.3457803726196289,69700.4453125,0.7134507298469543,47.21466064453125,83.26053619384766,87.96533966064453,81.71337890625,False
Hardswish,0.2454018375296504,0,3,4,1,1,2,on,0.0001736463337465,115,81.6455307006836,-1.2814464569091797,-0.3425098657608032,144,0.8589181900024414,333.15169167518616,1691953690.4980211,1691954022.7903218,0.3425098657608032,65308.8671875,1.2814464569091797,46.82369995117188,81.6455307006836,87.9107666015625,81.80937194824219,False
ReLU,0.0353044038853419,2,3,1,2,0,2,on,0.0001919525307296,188,90.3317413330078,-1.1877189874649048,-0.8134810924530029,145,0.8604435920715332,529.6853778362274,1691953690.499548,1691954219.3239884,0.8134810924530029,104616.03125,1.1877189874649048,118.38849639892578,90.3317413330078,97.00804901123048,89.63771057128906,True
Hardswish,0.4118463093186415,1,4,2,4,2,4,on,0.0005587881248407,69,60.01585388183594,-2.632091999053955,-0.5677677392959595,146,0.8620877265930176,354.1769187450409,1691953690.5011916,1691954043.815518,0.5677677392959595,69512.640625,2.632091999053955,78.8343276977539,60.01585388183594,64.31100463867188,58.29415893554688,False
ReLU,0.0109999969574888,0,1,1,1,4,0,on,0.0001643825893491,51,66.3439712524414,-0.956507682800293,-0.0634002164006233,147,0.8625950813293457,93.01891827583312,1691953690.5016944,1691953782.6575575,0.0634002164006233,17285.29296875,0.956507682800293,7.727602958679199,66.3439712524414,66.02953338623047,64.18498992919922,False
ReLU,0.2412945931324453,1,1,1,1,2,3,off,5.886456588762829e-05,116,10.313562393188477,-0.8151464462280273,-0.3552727103233337,148,0.8647775650024414,224.06880044937137,1691953690.5038812,1691953913.7075431,0.3552727103233337,43491.31640625,0.8151464462280273,46.7418212890625,10.313562393188477,13.345993041992188,10.458577156066896,False
Mish,0.2909225077514033,1,3,4,0,1,0,on,0.0005162693749012,149,77.37670135498047,-1.6412887573242188,-0.1120662465691566,149,0.8665528297424316,514.2152400016785,1691953690.505656,1691954203.8538418,0.1120662465691566,101521.5859375,1.6412887573242188,11.848353385925291,77.37670135498047,79.7444839477539,76.12406921386719,False
Hardswish,0.0109941698488177,1,3,4,4,4,3,off,0.0001582353332591,95,78.79175567626953,-2.3793327808380127,-0.1296042799949646,15,0.5912826061248779,472.0416395664215,1691953690.2303865,1691954161.680267,0.1296042799949646,93087.1875,2.3793327808380127,16.064754486083984,78.79175567626953,91.1513900756836,79.84957885742188,False
