,x1,x2,x3,x4,x5,x6,x7,x8,f1,f2,f3
0,0.9772839747761708,0.8657100369463209,0.9800497532933913,0.6137490078544902,0.994593542301953,0.26343189902443725,0.26462137393890967,0.5228574610222257,0.011950624527342904,0.05581075520105508,1.5988809958313543
1,0.7430944409177448,0.8255248172702236,0.11960742046772883,0.057705797530072364,0.053233439790270745,0.19424957398966952,0.29947231184057876,0.05920257399272366,0.1985192690737662,0.7061239133949321,1.7178779220077882
2,0.8269082335211944,0.7180708157123933,0.7434524939181838,0.1475531866574845,0.23651619786691933,0.3615206729020854,0.6759264183658686,0.6531154293565726,0.15265254955607374,0.32186780638474244,1.2777536033755736
3,0.1783361004640552,0.658914397202891,0.10182076114819352,0.3157173740668703,0.16165494770811492,0.1545086662954072,0.6895558093526067,0.6241687800095956,0.7249712609934725,1.221102212331629,0.40855428954626044
4,0.6446317429623855,0.3829595701981527,0.7755706087800623,0.07051771783882536,0.8549962685145464,0.17966328752674196,0.2083585478362197,0.45770895705182396,0.6881702419264865,0.4723716696804186,1.3366637809768722
5,0.9328231182703585,0.4673826531050779,0.6541595326982771,0.01822302241004611,0.6532739684438624,0.12488396392192637,0.1752133244130969,0.4296380631156937,0.11967532183386513,0.10800010599157812,1.522003319801279
6,0.36587705588355374,0.4310160136043723,0.9573869761703543,0.40209230451576466,0.5628053262879827,0.41363518445158215,0.8644323746616809,0.43471995649127904,0.8944813550408662,0.7189615074037501,0.7432428429013422
7,0.3695921189302798,0.48321490746384776,0.45521858408053006,0.7514686478750503,0.5804926668995785,0.8975882419479311,0.4324087333267692,0.9526800803182791,0.8731212343491749,0.8282524825625879,0.7894295003854458
8,0.46812747211307976,0.5247876391830273,0.9524074363586367,0.3801645054118444,0.9494756914235644,0.4081487441354957,0.3947093004067701,0.05897230345842285,0.8234071588288383,0.8901609539367523,1.0968738644796938
9,0.35517706107626734,0.8950106864521393,0.7390564305209921,0.8664075362702148,0.6899895652687825,0.03139550666803467,0.0709311525786102,0.9176147054565317,0.251475459583763,1.5110130262064214,0.9559067978415751
10,0.6253737211160141,0.7218353202462303,0.041014449368625104,0.6096176271138104,0.4221595396516451,0.48466382249373025,0.8243037330182662,0.8936543171072882,0.34978337186337416,0.7489242010422142,1.2386390948523007
11,0.1696608335285391,0.9044383730187148,0.7307095777798102,0.5550462877170101,0.1346353747662965,0.7070762568265497,0.826878857272778,0.43369666217660324,0.19387480223566542,1.2818547065335684,0.35392170515207405
12,0.8480638135104474,0.22957861452625578,0.8178398035130903,0.3797656233932835,0.6632677957350238,0.6366520501645757,0.0687393493368676,0.06356898177878977,0.3400367586442256,0.12823203712732903,1.4936932362845232
13,0.8873746165057991,0.20991577577277615,0.9137257089174475,0.14808535067366707,0.6218155982226573,0.3718940508266519,0.5011221918098572,0.2286073885472794,0.23309934785389622,0.07977329261241291,1.3780682372068058
14,0.6791862265367914,0.18678754933362687,0.6669581163724876,0.2125809329797941,0.8413961289444173,0.20167712539033353,0.5127791838389183,0.735130306702633,0.6339506865746375,0.19153235300391766,1.200993417256049
