p:x0,p:x1,p:x2,p:x3,p:x4,p:x5,p:x6,p:x7,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,pareto_efficient
0.6669073714142647,0.9193230048440142,0.4588488085317092,0.9139500507093,0.2871342059858624,0.7308706864583289,0.4882171170392662,0.1286600512349173,-177.45752971200878,-15.57313391433964,-96.41082690179124,31,1.1540992259979248,1.165543794631958,1711650781.735517,1711650781.7466574,False
0.7044413178295547,0.3763232520600369,0.2024778836893542,0.4070611899844105,0.1509170771785387,0.5394497613823107,0.5594005847293038,0.1514268026036535,-107.06806418285852,-177.4428279736999,-119.3707158007394,0,1.1541407108306885,1.1655211448669434,1711650781.7355683,1711650781.7467074,False
0.5744395316545118,0.3553417140385983,0.0012247912576665,0.9176932517083956,0.0303166798787565,0.220305834749757,0.9494402436184202,0.7746142741560115,-67.66771906314055,-122.76227097115716,-141.07572908955436,1,1.1541469097137451,1.1655211448669434,1711650781.7355738,1711650781.7467003,False
0.1865099510248273,0.9191147201392892,0.2258321733350954,0.927972430989823,0.8553294981624083,0.3218359364876285,0.4679480577664129,0.0845103986860604,-63.86399640636333,-5.620252955549748,-303.0655742808141,10,1.1541004180908203,1.165914535522461,1711650781.7355394,1711650781.7470136,False
0.0691036987117055,0.3023220396766387,0.1531811259208338,0.1035307256598012,0.498147057098481,0.4562655526695636,0.707375424414872,0.3206333968667249,-5.362836096601142,-12.375983416316904,-238.95973416252008,11,1.153459548950195,1.1658031940460205,1711650781.734899,1711650781.746904,False
0.721755310106243,0.1577825173579668,0.6685539721074293,0.4864712003189823,0.2751677165157086,0.4036390535137033,0.7203193454826045,0.868374300480593,-29.30567820984915,-156.42895640345418,-71.60276493553133,12,1.1541032791137695,1.1659681797027588,1711650781.735546,1711650781.7470648,False
0.9143758509231208,0.5150393863750804,0.1345365663270281,0.5737299736873136,0.677043192819268,0.2458205307946926,0.5594892983020846,0.7297871394963683,-209.71900367607265,-197.47122142904885,-38.13018082427501,13,1.1540982723236084,1.1659858226776123,1711650781.7355373,1711650781.7470891,False
0.4347739981250319,0.3721562004529983,0.908892180821113,0.6447361324843647,0.524315466644702,0.9461211125683444,0.4421305108458448,0.7341413389407435,-72.04132838720776,-121.53687425866286,-251.6604810856288,14,1.1541197299957275,1.1660702228546145,1711650781.7355726,1711650781.747094,False
0.5032657135582898,0.5132198159436172,0.4999823136030857,0.5969347458552918,0.174897262239704,0.6286085199778622,0.8031994764073249,0.6670629977726646,-51.78149206737261,-49.1138562000477,-99.5859194788958,15,1.1541197299957275,1.1660702228546145,1711650781.7355726,1711650781.7470784,False
0.655861140591026,0.0799891824310348,0.4538058078476558,0.0039603173990302,0.1436674558916483,0.0177518463722754,0.8469353325872526,0.916776870750357,-20.67968315878499,-237.85131478727635,-135.65457266586338,16,1.1541004180908203,1.1658892631530762,1711650781.7355394,1711650781.7469904,False
0.2359561533272099,0.0085970704208132,0.5624350023645479,0.6043205364640514,0.1270273517221462,0.8514762619339153,0.7888690418301014,0.5395835044061841,-0.7373615532476104,-85.0315710196995,-277.726281955355,17,1.1538631916046145,1.1659824848175049,1711650781.7353158,1711650781.7469888,False
0.1234638571068739,0.1863369022234841,0.4311758673672944,0.92924375334542,0.8276590680697825,0.8083623710400769,0.4982219063553499,0.7001345048727801,-5.050730503674602,-22.05463855315872,-192.43555321785408,18,1.154104709625244,1.1659059524536133,1711650781.7355435,1711650781.7470045,False
0.5228037758950406,0.1603647020991743,0.5203656327207323,0.505822473057474,0.2375020147653565,0.6385038393249511,0.1531979102400346,0.7989240560585943,-27.36045878057665,-143.25351313735905,-155.73021262021993,19,1.1541032791137695,1.1659772396087646,1711650781.735546,1711650781.747048,False
0.8488535384148527,0.0942956032539013,0.1107920995604007,0.878044865422654,0.7354355060235421,0.1911134503650364,0.6080078889504068,0.7074856048665309,-14.148122713686456,-135.8919875933771,-26.716071433367365,2,1.1540954113006592,1.1654469966888428,1711650781.7355084,1711650781.7466636,False
0.5467877204062693,0.6539310095599501,0.8345028973802097,0.2785062811023793,0.2424410150561902,0.0422534555906859,0.8363322525096175,0.7756666797664493,-167.41590127157576,-88.59872232646246,-212.2011282257528,20,1.1541032791137695,1.165945529937744,1711650781.7355435,1711650781.747046,False
0.3452539611888408,0.7145698229931413,0.806095202192372,0.9421992824966604,0.0056726731344426,0.0186625522024566,0.695172458239741,0.0619158884886115,-66.7755421844545,-26.67304749254818,-177.21764498464643,21,1.1541032791137695,1.165937900543213,1711650781.735546,1711650781.7470365,False
0.2949378750967918,0.6150353114253464,0.6648002785429787,0.9462795795926962,0.6115705255171612,0.4800810677337102,0.3006819663969703,0.7964742447514793,-44.54944817212583,-27.884519999363924,-173.15662661976444,22,1.1538631916046145,1.1660284996032717,1711650781.7353158,1711650781.747046,False
0.4727358880457785,0.047699835937596,0.5898767630587191,0.4177222125735748,0.6002089480624728,0.7532110330844212,0.1335437168363148,0.5760874892961592,-6.1064600099382815,-121.91200986335718,-142.78489646833182,23,1.154104709625244,1.165924072265625,1711650781.7355435,1711650781.7470264,False
0.4015548433481649,0.998487010561323,0.1915493837814643,0.6496605277842588,0.3214961771762076,0.1654734113184829,0.1663617618320209,0.0499713025595548,-172.09039899957338,-0.2607654916188473,-256.85836279063045,24,1.1538383960723877,1.1658506393432615,1711650781.735278,1711650781.746941,False
0.9520477575434606,0.0273207772895672,0.6524456345246915,0.459731634811063,0.6798170286501062,0.7002964670376951,0.571157727239499,0.597053526823683,-7.65638018697828,-272.58382329734746,-14.114991687207327,25,1.1538424491882324,1.165858268737793,1711650781.735281,1711650781.746953,False
0.241197735458977,0.3108810795431356,0.271441950979734,0.0891098761878304,0.2844305986072342,0.688500290976611,0.1610981417120532,0.8370572854190652,-22.995584767135583,-50.973486624823735,-232.70491645126407,26,1.1536827087402344,1.1654069423675537,1711650781.7351036,1711650781.7465985,False
0.612710944641322,0.3426902974498928,0.119074632477648,0.3499276215281614,0.3751344079784863,0.5512352400764016,0.9675295445761924,0.8798767598121695,-87.49662471718385,-167.8261123672454,-161.38719655955668,27,1.1541469097137451,1.1654651165008545,1711650781.7355676,1711650781.7466798,False
0.5559771440687423,0.734177258670252,0.5810726055320435,0.8067629028238463,0.1651718663626396,0.0761912174093307,0.3223298971364267,0.4103913009521714,-95.9542478724576,-34.74204752390314,-104.37864750489122,28,1.1537179946899414,1.1654751300811768,1711650781.7351594,1711650781.7466478,False
0.3410875197100904,0.6864191218649245,0.9928183845400556,0.3644169309052756,0.342720186493773,0.6304727946307553,0.8151580733069541,0.9425670602621392,-92.16297775201224,-42.10335431288664,-259.37554665004046,29,1.154174566268921,1.165510177612305,1711650781.735614,1711650781.746693,False
0.3220168113738645,0.9276445807478928,0.1240888371885418,0.3662561041450609,0.227754362266367,0.3535788772676436,0.6254721312738745,0.949699870490969,-136.27752573555577,-10.62952095433599,-309.3021992284254,3,1.154085636138916,1.1654372215270996,1711650781.7355022,1711650781.7466512,False
0.8367335512109297,0.2009010254944377,0.7552025832782387,0.5505672010724814,0.1826500498849636,0.6651015130517076,0.5972403481402585,0.9146973743659806,-57.70619209879998,-229.5307294489085,-56.04669739169718,30,1.1540992259979248,1.165435552597046,1711650781.735517,1711650781.7466316,False
0.9786074859351312,0.7897513377118821,0.7107755955265603,0.903978220061721,0.9311707421445412,0.8793340449947126,0.2762350362802289,0.8587934194728949,-226.4736028399107,-60.29210685304716,-6.268743664950175,4,1.1537466049194336,1.165640354156494,1711650781.7351594,1711650781.7467432,False
0.4821405218962092,0.1343584336465087,0.1196784040847211,0.4222023278546759,0.7976658424074157,0.5717044112795869,0.7096183701127705,0.5736634270055031,-13.85665919180467,-89.27537960719583,-110.7724851215212,5,1.1540892124176023,1.1654584407806396,1711650781.7355108,1711650781.746677,False
0.2818341667211293,0.9360119111807444,0.8087484198922065,0.6516744656614029,0.9935726337927137,0.3300656938034169,0.6364567122606338,0.2903650474985097,-76.97074647166257,-5.26191056212113,-209.54409235924388,6,1.154069900512695,1.165457010269165,1711650781.735485,1711650781.746678,False
0.2643912881668297,0.5487192380811072,0.1925317429725238,0.4761470833272305,0.983607262275311,0.6487622117178188,0.8907174354573705,0.5733373288550982,-38.495870013965614,-31.65998992742661,-195.1927467688417,7,1.1536946296691897,1.165496826171875,1711650781.735109,1711650781.7465694,False
0.455379260847932,0.5687971871862543,0.4021321946255791,0.029139830014418,0.2435787985098402,0.1810979411461231,0.9727935176451404,0.1064633215408286,-75.35739787963549,-57.12813400637135,-158.44895564272727,8,1.153700590133667,1.1656272411346436,1711650781.735113,1711650781.7467234,False
0.1344257845439799,0.4135294061818046,0.9667036291499514,0.8007613123319918,0.7383896887077931,0.3737247940327873,0.5531002241569899,0.0907625309511171,-19.541947559750472,-27.714540776073036,-304.2868446351115,9,1.1536779403686523,1.1655864715576172,1711650781.7350976,1711650781.746637,False
0.9581257971547428,0.9202121126317268,0.4534005684031486,0.8615097719090312,0.2316879066581179,0.7023377946414626,0.4981817119144012,0.1213743665061526,-278.8539838666634,-24.17830623128497,-13.243809551842077,58,5.4377970695495605,5.4381139278411865,1711650786.0192144,1711650786.0192754,False
0.0346817634519962,0.8192420203861374,0.0047336788282986,0.5952421581531457,0.300582092246603,0.5220181608305203,0.7894475819937234,0.3268530952352081,-3.7633786297132,-0.8303537913110393,-127.8600981744851,32,4.956305265426636,4.956511497497559,1711650785.537717,1711650785.5377767,False
0.9933478658079492,0.697271059344821,0.98669549987347,0.9261668931216138,0.988193676228256,0.977801122075542,0.1979789411524624,0.976635989649992,-159.630935602348,-69.30576478550763,-1.5331161468058958,33,5.012070894241333,5.012268781661987,1711650785.5934775,1711650785.5935369,False
0.6514848649843699,0.9999380225856028,0.2212717046935631,0.9891189350930704,0.4381493483914563,0.7411381473364467,0.4513164909436949,0.0474096943158662,-298.2445320386122,-0.0184855706416872,-159.5573150494483,34,5.021487474441528,5.021692276000977,1711650785.602898,1711650785.60296,False
0.0429443086145345,0.2996108119557754,0.1091289912137434,0.1700056886681968,0.3853324075364856,0.4651385657058388,0.997780243683693,0.994160314788868,-2.765786514575609,-6.465477526001998,-205.72769882076156,35,5.039036750793457,5.039242506027222,1711650785.620448,1711650785.6205084,False
0.6382996198209001,0.9951408067665996,0.103445348081362,0.5745993937819565,0.849833438433049,0.6167445642718519,0.492107702702601,0.0482110399003149,-196.27140554002665,-0.9583776277940904,-111.7626978603855,36,5.043647289276123,5.043856143951416,1711650785.6250572,1711650785.625119,False
0.0269312673320436,0.1597351583597024,0.032310671879386,0.1133814196209078,0.8376175487909365,0.8289890151939392,0.3204842576644391,0.942749950518316,-1.7602336456178405,-9.259467112145378,-398.1589918710696,37,5.044523477554321,5.044727087020874,1711650785.6259313,1711650785.6259923,False
0.7028120549147563,0.9209260142522736,0.547416027363021,0.9681869227764096,0.3873208273436802,0.6798895413580459,0.5502618889440233,0.142583949471042,-281.56440407984684,-24.17612200188963,-129.28406398284284,38,5.107522010803223,5.10771918296814,1711650785.688928,1711650785.6889882,False
0.920063573233325,0.9934085703542396,0.4741503270531881,0.5726990835839222,0.3641555325491864,0.7347698369720458,0.6102657987716303,0.2587115344743842,-348.14370745091963,-2.309990896755285,-30.44791382690147,39,5.131331205368042,5.131531476974487,1711650785.712737,1711650785.7127974,False
0.7712767597452407,0.957272920328014,0.3576752578471028,0.9142211890790388,0.4034204520560928,0.7108802226118855,0.503368011268099,0.0990947905638689,-108.80325167700978,-4.856342537488448,-33.70591729403078,40,5.142332553863525,5.14253568649292,1711650785.7237406,1711650785.723802,False
0.9619164216210054,0.0077215550646637,0.6566583040189906,0.7220803268938266,0.6804972405158811,0.5736293560122123,0.5678649779192824,0.0584707947462993,-3.006390930331654,-386.34405793065616,-15.4149133987197,41,5.142966985702515,5.14317798614502,1711650785.7243743,1711650785.7244344,False
0.1067606667127889,0.0654340436566408,0.380889930884894,0.9477578016524671,0.9478720290556591,0.6768606614198579,0.4878125093790765,0.9844561077828994,-2.414836245736974,-34.49005470687795,-308.77383220389805,42,5.148013353347778,5.148220062255859,1711650785.7294223,1711650785.7294824,False
0.7504075407093557,0.9651043045377912,0.4381111450744153,0.8420559148087176,0.0521948002372874,0.8539658277126598,0.5899095176974601,0.1139893362665842,-316.5386161714177,-11.445224210492862,-109.09044604099697,43,5.148684024810791,5.1488938331604,1711650785.7300904,1711650785.7301612,False
0.6959906446179273,0.9049649496332642,0.465198295314944,0.7789951516597527,0.2993338637906059,0.7982183162498228,0.589763685295471,0.1323395875099473,-136.7608902021788,-14.361968487100771,-66.0106040345482,44,5.151741981506348,5.151946783065796,1711650785.7331505,1711650785.7332118,False
