p:x0,p:x1,p:x2,p:x3,p:x4,p:x5,p:x6,p:x7,objective,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0.6590793899994778,0.4169841111055762,0.9448751340151186,0.3732364259865764,0.05792004407547881,0.8531412763736755,0.923177996773656,0.5666512770984594,"[-406.0068214705207, -311.86176757393804, -862.820794488264]",3,0.14382243156433105,0.1441667079925537,1682456255.6794152,1682456255.679501
0.3327880630878293,0.6196556188884087,0.23935106663609737,0.806094841088337,0.8708164631649469,0.0837304277523069,0.617751420813455,0.8625053568623522,"[-316.3227118610884, -464.913554836378, -324.0142003389463]",0,0.1438581943511963,0.14426875114440918,1682456255.6794546,1682456255.6795712
0.48202319137959226,0.3619380998886815,0.6922948276619533,0.920546921809177,0.10277095581210952,0.9017201609319936,0.42619159967143994,0.14426144966598622,"[-278.3764708890446, -177.85417833467764, -312.1929402200157]",1,0.1438498497009277,0.14421653747558594,1682456255.6794531,1682456255.6795485
0.28092926829879233,0.3234524915375729,0.1264573666275313,0.9642992093615128,0.3703148254858926,0.6500466112275054,0.6295215744204863,0.08232803328777118,"[-666.4349910524073, -371.09635691210366, -360.3025022402659]",2,0.14382433891296387,0.14421868324279785,1682456255.679422,1682456255.6795194
0.31153755108735687,0.16060474078559275,0.5005868244395199,0.814083314110212,0.9232506803114268,0.8736124007377204,0.6382769206416956,0.301989660440184,"[-391.36103302392456, -100.88080276826632, -215.23983715616114]",8,0.20496153831481934,0.20521330833435059,1682456255.7405467,1682456255.7406075
0.38025423934191926,0.08125862125266327,0.7486536530897651,0.3769510023552418,0.21758100104948705,0.35471048147158996,0.4874522195611968,0.30662239544527575,"[-491.0077465296216, -63.01518405558542, -336.7144306749991]",10,0.2052609920501709,0.2055191993713379,1682456255.7408464,1682456255.740909
0.13140245796069408,0.9321389882121188,0.8426094349246216,0.8045620811804574,0.03392173210798922,0.5841413735824316,0.4295517892336166,0.8241011155495742,"[-69.80623481276601, -652.3861252668299, -137.38195901539387]",11,0.20529651641845703,0.2055449485778809,1682456255.7408814,
0.22304262725586016,0.37117568455423094,0.46025168890065526,0.11590524503684475,0.9763788509787504,0.45025309121679913,0.8923953256746368,0.7607806753068754,"[-601.6904169041483, -396.82930172556655, -263.39006607140425]",4,0.15100312232971191,0.15174555778503418,1682456255.686596,1682456255.6870706
0.08464453544915652,0.02024668550214304,0.5341117244739104,0.11650460977486568,0.0485688013273823,0.1901374334738552,0.015771529941857602,0.6150152706480498,"[-573.1723314884426, -18.234988327991413, -76.69966744315369]",5,0.1510145664215088,0.1517348289489746,1682456255.6866071,1682456255.687066
0.5947841917156609,0.874563591917505,0.7941125369251814,0.0453774897833611,0.791209548901262,0.26841792009334436,0.5268244775859546,0.25286423167721656,"[-83.5229614117519, -418.39910497556303, -577.2342076408878]",6,0.15100860595703125,0.1517314910888672,1682456255.6866035,1682456255.6870563
